Object: Spectator System | Key: EveryFrameUpdate
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: EnableInteraction
Object: Teleport_Trigger | Key: DisableInteraction
Object: Teleport_Trigger | Key: EveryFrameUpdate
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Teleport_Trigger | Key: Teleport
Object: Teleport_Trigger | Key: _start
Object: Teleport_Trigger | Key: _interact
Object: Teleport_Trigger | Key: _onPlayerTriggerEnter
Object: Teleport_Trigger | Key: _onPlayerTriggerExit
Object: Revolver | Key: EveryFrameUpdate
Object: Revolver | Key: InfrequentUpdate
Object: Revolver | Key: OnAddedToPool
Object: Revolver | Key: OnRemovedFromPool
Object: Revolver | Key: DelayedPickupCheck
Object: Revolver | Key: SetPickupableTrue
Object: Revolver | Key: SetPickupableFalse
Object: Revolver | Key: DoOutOfAmmoEffect
Object: Revolver | Key: _start
Object: Revolver | Key: _onDeserialization
Object: Revolver | Key: _onOwnershipTransferred
Object: Revolver | Key: _onPickupUseDown
Object: Revolver | Key: _onPickup
Object: Revolver | Key: _onDrop
Object: Revolver | Key: __0_SetPickupable
Object: GunSyncer | Key: get_HitLocation
Object: GunSyncer | Key: get_HitPlayer
Object: GunSyncer | Key: get_IsHeld
Object: GunSyncer | Key: get_BulletIndex
Object: GunSyncer | Key: _onVarChange_hitLocation
Object: GunSyncer | Key: _onVarChange_hitPlayer
Object: GunSyncer | Key: _onVarChange_isHeld
Object: GunSyncer | Key: _onVarChange_bulletIndex
Object: GunSyncer | Key: __0_SetNewHitLocation
Object: GunSyncer | Key: __0_SetIsHeld
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: PlayerStatsView  | Key: ResetScoreBoardView
Object: PlayerStatsView  | Key: __0_UpdatePlayerSlot
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
Object: BombManualSyncer | Key: get_ExplodedBy
Object: BombManualSyncer | Key: _onVarChange_isLit
Object: BombManualSyncer | Key: _onVarChange_hasExploded
Object: BombManualSyncer | Key: _onVarChange_isHeld
Object: BombManualSyncer | Key: _onVarChange_explodedBy
Object: BombManualSyncer | Key: _onDeserialization
Object: BombManualSyncer | Key: _start
Object: BombManualSyncer | Key: __0_SetHasExploded
Object: BombManualSyncer | Key: __0_SetExplodedBy
Object: BombManualSyncer | Key: __0_SetIsLit
Object: BombManualSyncer | Key: __0_SetIsHeld
Object: BombManualSyncer | Key: get_IsLit
Object: BombManualSyncer | Key: get_HasExploded
Object: BombManualSyncer | Key: get_IsHeld
